filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized
00491714,0deb3c6b641b857efe04cbcc8dc1a3f67798e20c,a90314b081224625b5f32d61379947b423fe27a8,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00491d9d,96e38cd5a6987b22ae6133e414f361974998239c,40b530d867f3c6c216886e7489546265424577fd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004967e5,d1f83e867b5c7d828c038a6ced5b2d5b8f9f7227,b3357de67c0d5a0931b6a8ef904a283de4c7459d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00497b63,e8b53a15dacd0cfd7e6a7d32f88d3bb3aa28ee25,26b5192470e4b0d0f487f6b0366d3f993175007a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004a67e5,fe8bfd1a4af8ae70d9381ad1b63d2c086aaf67c1,8ed865166f34bf1a666081c0b07875e372ffa37a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004a7b63,7c1eb6561cb8bdd68bdb66d82b7c138746300c50,b5f33ee7e57f62448f0845a5c54c5176478ee687,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004acd8a,c27e65a693af0219efb1e1023d40f89b6d98b3ee,7e1f659f7013cf4c3f64df33545f263065672e7e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004b67e5,b45a4dafbec1002f68d9ad55db3adf44ea4721a7,81f8d8abf14270e4bdb44898263440f188aa6112,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004b7b63,b15373c01a5d61cec0d586a9f2af23ece88439e6,14c8db1f1e3235b2da1c9de52710c9e4c21e6762,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004c1d9d,ec071200b2041a5d8513f5db6f752b64eddcca16,89ac3b0825a1cf77b217a21200f58c81a7b28b1f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004c67e5,163dcb88cef6010283019c7a332fed79ed0d8fab,51d2c8be197eb1829701055cb31fa1bc79806fab,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004c943d,c29f5b5d3b784280b2f9636eb659a0947344453e,0210a5c034b946993471d2a6fad74dcc84bfc976,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004c9773,94fdcd1d89c2ec4d168c9060551a8ba506534c9b,8268a1f7e07e2d5eacdd7be97d43d2f13259126c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004cb10a,39ea5231aad70cab3eaf09b485f854108819597d,a01b441cf1a9d77ac0513e48917bb4304da13853,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
004cf0ba,e58ab6b85fb2f41203f2e329e899036ebba4a530,27aefb536f4e25967d62f0264e374174dfd5c7af,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004d1d9d,188c538daca360371e8f40ef6833d406b0bc2a84,7d5f02bab22aaa48788eaafd6b298a346e6cc78d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004d3971,27ce6e0e8477bf48802dd0464f721e3d40e51205,9bd7e769b89e93d5530465b2516516a86e30a13e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004dd2d1,3c91b040d8925c7f539ba13a7a1260fdac8b9b56,133e1ff7bf9a8d315c06bd2bfdb3c5964344cfe9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004e6292,a03685a95ee8784a2518d591210f4f25aa48d8c6,a8f8fcfba25e4c135d5bd0f2bcf784e45a92101c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004e93c9,4510a63963c7748aadf5dc44d97e1a00ff3faa33,915c63d991f6a537b648f3a3fa55da6c993aebae,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004f1d9d,6d7c53edb59f2482da2a2c5d847a3f8b4323b8de,9ab713637d0efa1a97d56410d68ac522deb8edf2,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
004f1d9d_86994cb2425e706d85d38eb0d74da538,f881e230378d70d2719b694ba781fa9ab706a6f5,bda44ddb3940b303873b8a0e9229c09bbac98626,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00501d9d,16ce2761bef2dca32a6ea260d0f34bdf47442a2b,963eae46dc6793b2244b283331047a13d88a3d57,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00501d9d_1914ca0e502000992f2d09f0b7a86868,7e74c61414d153832d4608996cd5807661f448d3,0e0b3288b2d95e263c6acfb00975c8da1530bec9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005155d8,73939febef7c2454a9721976fa7b1182504401e2,b9f706a04b2c4f4e59dc5d357f44f0277995ef1b,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
005255d8,81693501d60f7c090cb187e107ccd4e097b4913d,131a09abeeef79a02b5248eb8e2d4384e9fbabb2,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
0052f1a8,fdc2230e452e4535e41db144454cd0dc919670fd,1c75912736556b605104d5e24b5c7aa9eecb3912,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005355d8,b069518c58c8dfb81f60a2e2559bb6606a0b7c5e,e467bfb3fd042ea4b5fc82f21d5f62ffd0e2cd81,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
0053852b,9851a2dda0a8514aba0ba8623b64cabe05e23376,bb6bdcbf9f0bffaeb3690e04d00ab6997b410783,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0053d14e,ac6ba1317c5f0214878570540eaa6c4992b8bab5,d3bf785a6d9180939d721e8f08d15926742e5b3b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0053d891,04f1c4cf50448685a7e408faad68abe0e17985ba,59fe4f7e6e4cc5400d4b5768679e0198373dddeb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005480d6,f58f50c18011f5d14f6be24eb572129926e0eccb,1562b03e31a3da616f0faac0d981d79719d667a3,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0055e1c2,cd6801b13711a26a643de393aaf96db8090c4e49,e11fc14fb92c12ddcd6f59d7b6519eec5f805d98,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0056e1c2,21840784dec1b5f8ecdcd0621348408c8c02deaa,157668283bfc5f01758d1dd2ef3323848647f9b1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00585d21,6476a3ac08951ef231b0b3590ac45c20c3fc90a0,bdb91ffc4c38fcd51d6f660aafcf22fe9997e56c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0059975e,fb16d4cc2ff7c39e0ae7fa2dbe6fd085c5d27ec0,3cc93225bb389f755263abbea580b460448f8542,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005be756,16d99445f62a6b0c07d7336b8459c0648164a621,4e94052f90b3361f242819551f9a81c7224a0f08,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
005d4f23,9fab1476251a5a12cfbeba2fe0613ebe36ac5f84,ca5ca5320b1875f6a57dba5af71d879f4930c4ce,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005d4f23_b39e4e9a25db3103157377fb4b8b0fec,bd71b501059383e12539b9b0e1dc024f9c693cd0,07ab6907ee98385881519e444620024f8537f287,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005d8f6f,703f22c9a3905cc2a15653ddb5c95dbba0e207fe,56c19cb715bd9d574ff3810bb8cedf3296e30c2f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005db736,96f15d9cf0413f75345d727f34cec54b5f82a3d9,e2d8d626f24a3641f334ed3f008943bbabc04350,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005ef82e,61ca556e59cf78b843428eae5595067082f2cca4,466f6394ba83852dceee5122580a7ea9f2f27e92,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005fbe37,eb452aa1653f805d1969916149b50d008b767b38,f6b438e9e1330f5add0b914216016c9fb52b9d3f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005ff82e,15c5664476fd72dce16825b72d49c06cf615a499,500d1f05e8c74ef486f825100a42f0ce5ea9573d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005ff82e_177b36c205877f0112c491da63538970,907c602d24e0710327a8f9e42ac7272be5e41ad7,02a413769b6fd3098acc55d12fa3a2a5654c8db9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
005ff82e_f97787dc7fe63e42e80355f33d14a0d4,c0559dc0f8555c22b04024108a2d7717f5444cf7,c66889613a11e563f5cba4fe415cdb6ce4cfb18a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0060f82e,704c2886c997197c3723cb6e73ea6a0c665e327e,84504edac46ee9e9d5c6066808dfaad5aeb90258,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0060f82e_0264bded5e12e838c3912158a2f4d769,608f0d03846fb1075261f447bff83a35b3b78ebd,c79e857b82fde5d27aec19fb4b66b5349a0deb87,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0060f82e_374e8e111c7b80fe71fb8546dc332f00,a20a17095c94e3e147b9ac6a89d0b3fa43b3f6a7,f8137c2ef7ef570222b5eb4f49a545ba3c8d0a96,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0061f82e,60fb920a5cc42b315d113a3b354e756b16a9ab2a,612924a16ceddae6659e8e1430cf048f47871131,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0061f82e_56a2e72ba853ea67570ccd655ca9d447,ca2a63889e39fd56bbdedfcc54620dc6657cf17a,cc95098acdb741be30400b5dee9635e7d2c0c51c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0061f82e_ca18611ab4a038674f959c4e94e7aede,87859fc2ccb495efbd49852798682f9cf995d716,fdf29dc53876fb7a5cdf03f7da434ac84c266647,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006209d0,84eacbfe96916d6467138579e9f9bf87781a57ad,99c55638895590905369723691ab51ae8a412c8d,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
0062f82e,5de2487866d1f674c347c24f0013a5c11c3f9c11,2f09a16171742d8d3ec66a14f9a9085cc87bde08,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0062f82e_3db2c3061fabc2281c2dd6b4130eedb9,00c1079b0d701b2774ac6d1804f02c652fe48bf5,c9fbf146d1cd7a462ea1be133b37714d45deec38,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0062f82e_ca73d55a3d70d5450a3ed37eb948cb64,2b3af5010aeb8014152a6184645e4701a0833fb8,0b626713cce02595a85cd4041805957d355ae659,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0063f82e,a735fe310c6e9913395e969073774c0a8ca66e5a,9019283be2a105f65665786c576b571c9a16df87,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0063f82e_0d434fbe975ba169dfc89ffe2f3f2a27,2ffed43e6b559691bb7c6ebd8ce0de586acf473f,f35131dcf611f768de792c40c3268e7f274761d0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0063f82e_52b985aaa92b3207cd49053dffbf523d,f74f5576007067f4126731af77b7315a50d22e6f,5d437f6e03c02cb0a4f83588d05929170b953cf0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00645d05,bed055baed7cfe51fe5d8135d7343dea4fed7225,fa58d86d543634b205822e2b7150c20e6363d5ad,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0064f82e,ff61847c117e6eb3689cdecba86277507345f5bd,434b42eaee886165198c274177245537703b158c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0064f82e_923078466946a3acdea05dbf22e0f6e7,5b022a17e83c8e98329cf417c66920d3a5390702,78944528c1b48e47ecf68765dba462d349959e02,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0064f82e_db973ad91fc30e3c42f866a3eb7d4d74,120d07e86b8781cb150d832a825c33ddbc3c8213,177712f60bf6c16bc68b645a453e32cadb173b87,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006597ed,0a756626e22cea113f8cd1e38640b8c0ad8e4a06,4cffb566fdf11a2030ae6c9069ae0439d289f475,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0065a618,86f90444c46c868d3660b76cd52d70562f7e44cc,5007d4bf26b43db6a78df28ca5f25567e2b96e23,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0065f82e,3b6b46950245c89bb29dca4bd2f97a1affeaa485,5c604c66ac807ee9139020b0d3c78b089b66e283,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0065f82e_599e1a822c915823a768daf1f6ee7174,5ab8f3eb031c2a2255de3f955825a38680df85df,ccaf9f958118ebee3c5f3409b998889070fd2b46,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00667ab6,464295762261b565876992f48218e4dde63182a8,990a6a9e5967c87995984a00868f44f688d24274,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00667ab6_ef3811ba64502191909b0210b17b8b02,d465e8452b06f44db3c6ad524d8baaf59bcd4591,f817abc477d11235c226ad9c683e41dd92a7ecaf,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006697ed,4f0164a1e41be39e24656dc90e4dbc740b4c6aa0,019fd94f7b7cd886bdb848c342a07ff9f525b694,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0066a618,5dfe30afd250b0df253328c57a8f4cccd7f7b924,5856e400195af3dad7b72f1be511a28247cbb937,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0066a618_476d380161520ae923d8f74ede9a2e8d,ad3009dc07abb384f74fdc80dbb746951983bab3,44921444a9187d4969e8249ea889bac0a378076f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0066f82e,6e6ec1e77f01963549867dae67a8051f645601d3,24883ef00048a36d00544ad734228528d65d1684,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0066f82e_e37d08b66c98c80f675d8c6d9a2cebdb,a5a58491239bf94516c69e56f96767d95f5a6d21,654951f286f4b60117dca23b64f5b7676d2bb4de,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00671d9d,547580508fcc46f1c6a93ef243440d41efafa1da,9240545819cbc1101faa81d65dd18940b420d52a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00675c5a,384ada3e4bad22ca79b5827ac27f7b12c458ad21,146126f1b4747bc33ad169c3befcae4de6698e3b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00678eb1,3a056857887c8bf087f3db48021cda1cf14f6e1f,a35c44d24f947a6048ea4f2a0d37a8b432c94f60,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false
006797ed,b2ea0d2eb8fc090a2f0ba9de22a925b2ffe67aff,25c5d79adab9e42ac6ebc3fb7a4d0bba9b5aed96,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006797ed_78cb3fd6e3dcae58893fa3ca96da3211,f37e6d9f4cbaa70f989090081e6bf6b1e1e1ca77,0c40999829f4f1599dfbe5e340bad7b74c4b9325,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0067a618,db4fbce06d942330df8c76622608ebcb15c4483c,22aa662c8430c73280577b581d55fae41ecf16cd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00681d9d,d802b72811144a047329ac1eac18b265621ce201,5aa0f8d7e5bf5f41694edddf1574b128172ec8e0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00689021,499b4781a6fb163e9cf1f2a6a8911428010d9c13,062962b0f919f2767be3b9d0b34e8da6838a6f03,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006893ec,6834d447a8a317e68675017fb2f2d4bd58774f84,ea7fcc343d376800fea5305d5c9b5104f28fc62a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006897ed,fe7c1edeae8e9a58329c3e35625503443bddd5a7,e6d55bb729fafeea2aeeb1d1691dbced19b050d6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006897ed_b5a6bb72c760a236a2c84a220920037b,663e64820b7f873e606c499985cf8aa29fca5156,9ff5f0c233a005d2a07f756d216f06e8c875228f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0068a618,9f713b60a14e00fbf3ef93d483d78ef61476c8f0,50e0b30045dbc39012055200aebb4eade5132f9c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0068a618_ba9ef0a583a2d517886f9b6c53e96e92,ced9beeedeb00612a2472c7693b7bc7015a7f6d0,6518ee952861da87601fc177c054ac314297b47b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00691d9d,887bc27cd62503e39acce47737b880f246c74d16,981b44585fb290ad2b112ddf7a9e4a3bfb16ef8f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
00699021,2e96adcf413e14bb9f8b55e12b34496a9a24870b,8445c7898cacebb53f7f76e26d19fdcd925104e7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006997ed,e7cdb3b9505f13e2347904e1758e671ee736292b,15f37fc262a0d2cff28969edab10fc6d0ff98c51,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006997ed_b20d65f1089467ce6fec4d3a8c8134c8,4acc110e95bfd87b5ce68631873d16b4e598696d,264ad07239148da22303ed4096ff612e872ac994,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
0069e496,4691d396e893d879759c3e8f6d2317f40dffb379,ea685c5abcd57de7269ea3a2a78cdac677b096d1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006a97ed,0fdef993d4cdde05f27987e32a95c9bfec78f8eb,97433ae136719adc22d5df5742599efa55299ad9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006a9dfd,b2e16df7801d67f41144cf2f4dd49d5f1ed205fd,25be3861e66cdc5c2033f23dc3460841f8d849e4,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006aa618,6e0ea3c2edc18b0e2d537195f5b16010cf4b43c2,5602aedbf2bc1ebe602351802e6f0b23ac151a88,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006aa618_5e5881ab87a4498b100e3983cca31058,b8d4a2453649cd2a69b5297e17034f812911f6cb,89153454ddd9b737ca47dde4f6eb817f05838efb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006af2ba,17735de3c1ab3a6896ef3ba20f60929a7ce26581,d4a65b6fbb82cacfc390fabf184d05b70b44d773,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006af2bb,31143d4c627404f60ee2acfcb926abd9e83c1e71,dc6f108f2171235b0791a168dd17023f1f4224f0,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006b325b,4311072e9c06fa308b0da0dbd2bd73b1ceb8c77d,f924ef327a8177799b827f0d2fa0fdc907fca0a9,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
006b508f,9f6396458f49c95d1dfd2deda6ffffd4da4dcedb,b8f9b16a722e0b6687ed28ff44e14c1fc550ecbb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006b5ae3,48e76d2755b7196ea2a99e8a37af9553b403efc2,a7a48b81b9168acfcd7baf0b59c6ea1b232b3d1e,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false
006b9021,279473f9d55dc312f6e4f350d536987c07fe5264,e8354827d3af18266ac457af50c10dd15d16ebec,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006b97ed,41a8dffe3e89f47b26f39a967acf259a96671f19,17765825a091a0227eb32474a65e38928e38254d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006ba618,47880ce02028e9174ca3f8a08ee3c4b647463c1d,7981dabae17554eccbe03021cf348a63550d75c5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006baeb5,b67fc48bb99f4b1d0f11c75b9147a9046a99c8cd,acbb425e1afe793034e0075bbd132a22ab562581,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006bcf85,359c721b990561f67c07a2df236228837d186fc3,55e8311c547d331f39269305b6fcecb3c1a71edd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006bcf85_3bbce8b6d10a47883f9038737995145a,b4fc8c5593e3ed5a215966d260ab9f51f861a20a,8eee13a7059ff1d97cc83a98f95ecfe54aadcd6b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006bf7fe,1e416b67aa842cd198e5a61623efab8ca26c8299,04b021cd9876660f5623e816632d1e89eece5b70,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006c556d,67fef0ba21f28db0f6812ca20082b421dc6854a6,026b83fce50b1efb7120d67232b633d240c30057,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006c9021,eb3f3ca02e078b916147808147a445b1a34adc5f,3f0ecc545b77c21346a89f466ba9db2d2c49cc3d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006c97ed,04cf39789b2aaa80ec6576e9cb2df2b022fe0df2,a494c8bb3bfd0b7a9a67c1bc46ede3d1ab7c28af,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006caeb5,5857f7cd32883b8febc857c7f3d375da3126b0b4,e50cf33316df0442dff6f1ee55785b85df2a310e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006cc7ed,b495da31550088d23875f0ee972c4b3b9387116c,4d669cd57056d606fe6a0f0ba42a028c4ff0df1a,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006d556d,4947ea0a1f5470dd9432125446dec078d086814d,61db23ea56abdd8c84708c12ff62942654c62fc6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006d9021,a228a96bae4282dfeae50c1ca625aad6ef1aecfb,152b3d1e43e6d1c5c29190858a19afd443fbe9c5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006d97ed,e49f7a7aecdc56a721cc5ac5b34d84ea2fdea0d9,30c14fd81e2486943919909e6ae5764c81ca4695,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
006daeb5,f4158685a5a033533bd4a3f50b793f632bcdc7ad,77625744b1eb5844c896ae7223a255d9acb26594,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false
